Top pages,Clicks,Impressions,CTR,Position
https://www.itech.ph/product/asus-rog-zephyrus-g14-ga403wp-qs024wsm-platinum-white-14-3k-oled-ryzen-ai-9-hx-370-32gb-lpddr5x-1tb-ssd-rtx-5070/,39,1172,3.33%,8.18
https://www.itech.ph/product/nintendo-switch-g-pokemon-shield-mde/,39,1100,3.55%,10.88
https://www.itech.ph/product/brother-dcp-t720dw-ink-tank-printer/,38,34611,0.11%,10.14
https://www.itech.ph/product/msi-b450m-a-pro-max-ii-am4-motherboard/,38,17192,0.22%,9.8
https://www.itech.ph/product/asus-prime-b550m-a-wifi-ii-motherboard/,38,11337,0.34%,10.46
https://www.itech.ph/product/msi-b650m-gaming-wifi-ddr5-amd-motherboard/,38,9104,0.42%,8.23
https://www.itech.ph/product/skull-co-tempered-glass-screen-protector-for-switch-oled-2-pack/,38,4958,0.77%,11.16
https://www.itech.ph/product/western-digital-wd-blue-sa510-sata-2-5-1tb-ssd/,38,4298,0.88%,15.5
https://www.itech.ph/product/royal-kludge-rk-rgb-03-luminous-xl-gaming-mouse-pad-900-x-300-x-4mm/,38,3204,1.19%,10.64
https://www.itech.ph/product/msi-thin-15-b13ve-2485ph-15-6-fhd-144hz-i7-13620h-8gb-ram-512gb-ssd-rtx-4050-win-11/,38,3146,1.21%,6.16
https://www.itech.ph/product/msi-thin-15-b12ve-1431ph-15-6-fhd-144hz-intel-core-i5-12450h-rtx-4050-8gb-ddr4-512gb-ssd/,38,911,4.17%,8.95
https://www.itech.ph/product/rog-strix-geforce-rtx-4060-ti-oc-edition-16gb-gddr6/,38,783,4.85%,10.62
https://www.itech.ph/product/synology-diskstation-ds225-nas/,38,750,5.07%,5.79
https://www.itech.ph/product/orico-4-port-usb-2-0-hub-port-fl01-black/,37,36588,0.1%,11.21
https://www.itech.ph/product/logitech-lift-vertical-ergonomic-mouse-rose/,37,11200,0.33%,8.58
https://www.itech.ph/product/dualsense-wireless-controller-for-playstation-5-sterling-silver/,37,8711,0.42%,10.69
https://www.itech.ph/product/tp-link-tl-mr150-300mbps-wireless-n-wifi-4g-lte-router/,37,8190,0.45%,11.65
https://www.itech.ph/product/acer-sa222q-ebi-21-5-ultra-thin-ips-100hz-1ms/,37,7402,0.5%,8.22
https://www.itech.ph/product/hori-wireless-racing-wheel-apex-for-ps5-ps4-and-windows-11-10/,37,6077,0.61%,16.38
https://www.itech.ph/product/logitech-brio-100-full-hd-1080p-webcam-with-auto-light-balance-integrated-privacy-shutter-built-in-mic-off-white/,37,5725,0.65%,13.65
https://www.itech.ph/product/rapoo-nx1600-wired-mouse-keyboard-combo-black/,37,4913,0.75%,7.18
https://www.itech.ph/product/ps5-cyberpunk-2077-ultimate-edition-r3/,37,4829,0.77%,9.85
https://www.itech.ph/product/lexar-ns100-1tb-2-5-sata-iii-6gb-s-internal-ssd-solid-state-drive-lns100-1trb-2/,37,4754,0.78%,6.47
https://www.itech.ph/product/ps5-astro-bot-standard-edition-r3/,37,4658,0.79%,6.52
https://www.itech.ph/product/ps5-console-with-2-two-dualsense-controller-bundle-asia/,37,4505,0.82%,22.42
https://www.itech.ph/product/intel-core-i5-14400f-10-core-16-thread-20m-cache-desktop-processor-with-fan-tray/,37,4132,0.9%,7.16
https://www.itech.ph/product/asus-rog-strix-oled-xg27ucdmg-26-5-4k-240hz-0-03ms-gtg-qd-oled-gaming-monitor/,37,4055,0.91%,7.65
https://www.itech.ph/product/seagate-one-touch-ssd-1tb-blue/,37,3177,1.16%,15.72
https://www.itech.ph/shop/mobile-phones/tablets/,37,2809,1.32%,21.14
https://www.itech.ph/product/gigabyte-m27qa-ice-27-ips-1ms-mprt-ss-qhd-180hz-gaming-monitor/,37,2777,1.33%,9.73
https://www.itech.ph/product/acer-predator-helios-neo-16-phn16-72-52pc-black-16-wuxga-165hz-i5-14500hx-rtx-4050-8gb-ddr5-512gb-ssd/,37,2718,1.36%,14.81
https://www.itech.ph/product/insta360-link-2-ai-powered-pro-audio-4k-webcam/,37,2668,1.39%,17.96
https://www.itech.ph/product/asus-tuf-gaming-a14-fa401kh-rg009wsm-jaeger-gray-14-2-5k-ryzen-ai-7-350-16gb-ram-rtx-5050-1tbgb-ssd/,37,2511,1.47%,7.58
https://www.itech.ph/product/redragon-g820-darkflame-wireless-gamepad-controller-black/,37,2414,1.53%,6.71
https://www.itech.ph/product/ps5-persona-3-reload-r3-english-version/,37,2354,1.57%,10.64
https://www.itech.ph/product/asus-vivobook-16-x1605za-mb819ws-16-wuxga-i5-1235u-8216gb-ddr4-intel-iris-xᵉ-graphics-512gb/,37,2010,1.84%,10.74
https://www.itech.ph/product/dk415m-m-atx-pc-case-white/,36,33442,0.11%,6.3
https://www.itech.ph/product/jbl-go-4-ultra-portable-bluetooth-speaker-black-orange/,36,12042,0.3%,11.27
https://www.itech.ph/product/msi-g274qpx-27-ips-1ms-gtg-g-sync-compatible-esports-gaming-monitor-240hz/,36,7547,0.48%,12.93
https://www.itech.ph/product/nintendo-switch-the-legend-of-zelda-tears-of-the-kingdom-mde/,36,7426,0.48%,5.8
https://www.itech.ph/product/redragon-ivy-gcp500-laptop-cooler-black/,36,6331,0.57%,13.14
https://www.itech.ph/product/teamgroup-t-force-delta-tuf-gaming-alliance-rgb-ddr4-16gb-2x8-3600mhz-cl18/,36,6293,0.57%,10.18
https://www.itech.ph/product/asus-rog-strix-b850-f-gaming-wifi-7-am5-atx-motherboard/,36,6215,0.58%,8.29
https://www.itech.ph/product/nintendo-switch-g-final-fantasy-vii-viii-remastered-twin-pack/,36,5823,0.62%,16.04
https://www.itech.ph/product/western-digital-wd-blue-sa510-sata-2-5-512gb-ssd/,36,5451,0.66%,21.85
https://www.itech.ph/product/deepcool-ch160-plus-tempered-glass-portable-micro-atx-mini-itx-compact-pc-case-white/,36,4416,0.82%,9.13
https://www.itech.ph/product/jbl-wireless-microphone-set/,36,4175,0.86%,20.03
https://www.itech.ph/product/samsung-990-pro-1-tb-nvme-pcie-m-2-internal-ssd/,36,4148,0.87%,11.17
https://www.itech.ph/product/sapphire-pure-amd-radeon-rx-7800xt-oc-16gb-256-bit-ddr6-graphics-card/,36,3432,1.05%,13.86
https://www.itech.ph/shop/peripherals/keychron/,36,2731,1.32%,11.45
https://www.itech.ph/product/custom-braided-cord-usb-type-c-coiled-cable-with-gx16-aviation-connector-for-keyboard-classic-black-2m/,36,2643,1.36%,17.94
https://www.itech.ph/shop/xbox-new-arrivals/,36,2574,1.4%,8.16
https://www.itech.ph/product/logitech-signature-slim-combo-mk950-full-size-wireless-keyboard-and-mouse-graphite/,36,2286,1.57%,10.12
https://www.itech.ph/shop/computer-components/graphics-card/page/2/,36,2104,1.71%,11.47
https://www.itech.ph/product/amd-ryzen-5-9600x-6-cores-12-threads-desktop-processor-tray/,35,7952,0.44%,6.54
https://www.itech.ph/product/kingston-valueram-3200mhz-sodimm-16gb-kvr32s22s8-16/,35,6637,0.53%,9.23
https://www.itech.ph/product/razer-pro-click-mini-portable-wireless-mouse-for-productivity/,35,6099,0.57%,21.15
https://www.itech.ph/product/ryzen-am5-gaming-build-ryzen-5-7600x-rtx-4060-8gb-16232gb-ddr5-ram-1tb-ssd/,35,5190,0.67%,8.46
https://www.itech.ph/shop/office-peripherals/wired-mouse/,35,5003,0.7%,9.98
https://www.itech.ph/product/adata-legend-860-500gb-1tb-2tb-pcie-gen4-x4-m-2-2280-internal-ssd/,35,4413,0.79%,9.88
https://www.itech.ph/product/razer-kitsune-all-button-optical-arcade-controller-for-ps5-and-pc/,35,3427,1.02%,14.15
https://www.itech.ph/product/lenovo-legion-r24s-23-8-fhd-ips-144hz-1ms/,35,3268,1.07%,7.17
https://www.itech.ph/product/skull-co-carrying-case-for-ps5-ps4-xbox-switch-pro-controllers-black/,35,3116,1.12%,9.7
https://www.itech.ph/product/sandisk-128gb-ultra-luxe-usb-3-1-flash-drive-150mbps/,35,2804,1.25%,14.17
https://www.itech.ph/product/redragon-bs8772-2-4ghz-wireless-keyboard-and-mouse-combo/,35,2426,1.44%,9.22
https://www.itech.ph/product/asus-tuf-gaming-series-5-vg259qm5a-24-5-240hz-0-3ms-g-sync-amd-freesync/,35,2286,1.53%,6.34
https://www.itech.ph/product/yunzii-x-coolkiller-ck75-tri-mode-full-acrylic-transparent-75-hot-swappable-mechanical-keyboard/,35,2242,1.56%,9.03
https://www.itech.ph/product/asus-zenbook-14-oled-ux3405ma-pp677ws-ponder-blue-14-oled-3k-2880-x-1800-120hz-intel-core-ultra-7-155h-1tb-ssd/,35,1878,1.86%,12.22
https://www.itech.ph/product-tag/asus-rog-strix-xg27acs/,35,1843,1.9%,8.01
https://www.itech.ph/product/asus-dual-radeon-rx-7800-xt-oc-edition-16gb-gddr6-copy/,35,1569,2.23%,13.12
https://www.itech.ph/product/pokemon-go-plus/,35,1308,2.68%,22.14
https://www.itech.ph/product/logitech-h390-usb-computer-headset-w-noise-cancelling-mic-off-white/,34,9609,0.35%,14.18
https://www.itech.ph/product/sapphire-nitro-amd-radeon-rx-9070-xt-gaming-oc-16gb-gddr6-graphics-card/,34,5945,0.57%,7.94
https://www.itech.ph/product/asus-prime-geforce-rtx-5070-12gb-gddr7/,34,5593,0.61%,10.07
https://www.itech.ph/product/yunzii-b75-pro-tri-mode-hot-swappable-rgb-backlit-mechanical-keyboard-milk-switch/,34,4754,0.72%,9.54
https://www.itech.ph/product/sandisk-ultra-dual-drive-go-usb-type-c-flash-drive-64gb-black/,34,4708,0.72%,9.73
https://www.itech.ph/product/msi-mag-a500n-h-500w-1200mm-non-modular-power-supply/,34,4644,0.73%,8.6
https://www.itech.ph/product/samsung-2tb-980-pro-pcie-4-0-nvme-ssd-m-2-2280-smart-thermal-solution-7000-mb-s/,34,4569,0.74%,13.56
https://www.itech.ph/product/gigabyte-radeon-rx-7700-xt-gaming-oc-12gb-gddr6-graphics-card/,34,4396,0.77%,7.93
https://www.itech.ph/product/hyperx-cloud-iii-s-wireless-gaming-headset-for-pc-ps5-ps4-nintendo-switch-mac-and-mobile/,34,4368,0.78%,7.72
https://www.itech.ph/product/msi-mag-275qf-27-wqhd-180hz-0-5ms-rapid-ips-gaming-monitor/,34,3289,1.03%,8.17
https://www.itech.ph/product/dobe-cooling-fan-for-new-ps5-slim-console-tp5-3538-transparent-black/,34,2868,1.19%,9.6
https://www.itech.ph/product/asus-rog-strix-b850-g-gaming-wifi-amd-am5-ddr5-micro-atx-motherboard/,34,2421,1.4%,8.66
https://www.itech.ph/product/thermalright-core-vision-360-black-argb/,34,1787,1.9%,8.44
https://www.itech.ph/product/lenovo-ideapad-2in1-83kt0028ph-14-wuxga-ryzen-ai-7-350-16gb-lpddr5x-1tb-ssd-ms-office-2024/,34,1305,2.61%,7.12
https://www.itech.ph/product/msi-bravo-15-c7ve-273ph-black-15-6-fhd-144hhz-ryzen-5-7535hs-rtx-4050-8gb-ddr5-512gb-ssd/,34,846,4.02%,15.92
https://www.itech.ph/product/deepcool-ak400-performance-cpu-cooler/,33,49203,0.07%,6.57
https://www.itech.ph/product/razer-viper-v3-hyperspeed-wireless-esports-gaming-mouse/,33,16334,0.2%,8.32
https://www.itech.ph/product/redragon-m711-rgb-cobra-gaming-mouse/,33,9745,0.34%,12.28
https://www.itech.ph/product/blue-yeti-premium-multi-pattern-usb-microphone-with-blue-voce-silver/,33,9700,0.34%,10.22
https://www.itech.ph/product/apple-earpods-with-lightning-connector/,33,8671,0.38%,15.81
https://www.itech.ph/product/dualsense-wireless-controller-for-playstation-5-cfi-zct1g-galactic-purple-asian-version/,33,7556,0.44%,18.48
https://www.itech.ph/product/pre-order-ps5-ghost-of-tsushima-directors-cut-r3/,33,7171,0.46%,6.05
https://www.itech.ph/product/asus-rt-ax53u-ax1800-dual-band-wifi-6-802-11ax-router/,33,6007,0.55%,19.51
https://www.itech.ph/product/powered-by-asus-rog-gaming/,33,4582,0.72%,9.74
https://www.itech.ph/product/hori-nolva-mechanical-all-button-arcade-controller-for-ps5-and-windows-pc-spf-049a/,33,3118,1.06%,8.53
https://www.itech.ph/shop/peripherals/corsair-peripherals/,33,2649,1.25%,14.09
https://www.itech.ph/product/nintendo-switch-octopath-traveler-octopath-traveler-ii-bundle-asi/,33,2252,1.47%,6.4
https://www.itech.ph/product/ugreen-hdmi-8k-ultra-high-speed-cable-1m/,33,2082,1.59%,9.85
https://www.itech.ph/product/lenovo-legion-pro-5-161rxio-83nn003tph-16-wqxga-240hz-i9-14900hx-rtx-5070-8gb-16x2gb-ddr5-1tb-ssd/,33,2016,1.64%,6.87
https://www.itech.ph/product/nintendo-switch-2-carrying-case-screen-protector-pssaa/,33,1959,1.68%,18.72
https://www.itech.ph/product/adata-premier-16gb-1x16gb-ddr4-3200mhz-cl22-pc4-25600-260-pin-sodimm-memory-ad4s320016g22-sgn/,33,1571,2.1%,9.97
https://www.itech.ph/product/lenovo-ideapad-pro-5-14ahp9-83d3001rph-14-2-8k-oled-120hz-ryzen-7-8845hs-16gb-lpddr5-radeon-780m/,33,1331,2.48%,19.41
https://www.itech.ph/product/nintendo-switch-g-animal-crossing-new-horizon-mde/,32,13749,0.23%,8.86
https://www.itech.ph/product/tp-link-tapo-c500-outdoor-pan-tilt-security-wifi-camera/,32,10679,0.3%,9.95
https://www.itech.ph/product/intel-core-i7-13700k-13th-gen-raptor-lake-24-core-8p16e-up-to-5-8ghz/,32,6915,0.46%,12.39
https://www.itech.ph/shop/nintendo-switch/,32,6837,0.47%,8.92
https://www.itech.ph/product/gigabyte-b650i-ax-amd-socket-am5-ddr5-ultra-durable-mini-itx-motherboard/,32,5439,0.59%,7.67
https://www.itech.ph/product/redragon-h260-hylas-gaming-headset/,32,4358,0.73%,8.91
https://www.itech.ph/product/sapphire-nitro-amd-radeon-rx-7700-xt-12gb-oc-graphics-card/,32,3524,0.91%,13.86
https://www.itech.ph/product/msi-pag-pano-m110a-micro-atx-gaming-pc-case/,32,3465,0.92%,5.37
https://www.itech.ph/product/corsair-mp600-pro-lpx-1tb-pcie-gen-4x4-nvme-m-2-ssd-white-ps5-compatible/,32,3283,0.97%,13.72
https://www.itech.ph/product/thermalright-tl-fan-hub-controller-rev-a/,32,3235,0.99%,6.96
https://www.itech.ph/product/cooler-master-v850-sfx-gold-atx-fully-modular-power-supply/,32,2657,1.2%,10.35
https://www.itech.ph/product/ps5-ghost-of-yotei-collectors-edition-r3/,32,685,4.67%,6.88
https://www.itech.ph/product/deepcool-ak620-digital-cpu-cooler-black/,31,17604,0.18%,9.12
https://www.itech.ph/product/jbl-flip-6-portable-waterproof-speaker-blue/,31,17245,0.18%,8.63
https://www.itech.ph/product/corsair-cx650-650-watt-80-plus-bronze-certified-atx-psu/,31,11468,0.27%,11.02
https://www.itech.ph/product/nintendo-switch-joy-con-l-r-pastel-pink/,31,10148,0.31%,10.29
https://www.itech.ph/product/asus-rog-strix-impact-iii-wireless-ultralight-compact-gaming-mouse-p520-black/,31,7192,0.43%,9.29
https://www.itech.ph/product/teamgroup-elite-8gb-3200-ddr4-so-dimm-ddr4-laptop-memory/,31,6057,0.51%,11.57
https://www.itech.ph/product/preorder-ps4-nba-2k24-kobe-bryant-edition-r3/,31,5909,0.52%,17.84
https://www.itech.ph/product/ocypus-gamma-f12-uni-argb-3-in-1-cooling-fan-black-gamma-f12-bk3am00u-gl/,31,4162,0.74%,7.25
https://www.itech.ph/product/g-skill-trident-z5-neo-rgb-32gb-white-2x16gb-ddr5-8000mhz-cl38-48-48-128-1-45v-amd-expo-desktop-memory/,31,4135,0.75%,10.23
https://www.itech.ph/product/dualsense-wireless-controller-for-playstation-5-cfi-zct1g-nova-pink-asian-version/,31,3407,0.91%,11.68
https://www.itech.ph/product/asus-rt-ac750l-ac750-dual-band-wifi-router/,31,3070,1.01%,16.48
https://www.itech.ph/product/84-keys-pbt-double-shot-keycaps-pink-purple-turquoise/,31,3056,1.01%,15.04
https://www.itech.ph/product/aoc-27b36h3-71-27-fhd-1920x1080-ips-adaptivesync-monitor-120hz/,31,2880,1.08%,7.07
https://www.itech.ph/product/ps5-monster-hunter-wilds/,31,2710,1.14%,8.24
https://www.itech.ph/product/asus-rog-strix-xg27ucs-27-4k-160hz-g-sync-amd-freesync-premium-gaming-monitor/,31,2526,1.23%,13.57
https://www.itech.ph/product/lexar-nm620-m-2-2280-3500mb-s-read-pcie-gen3x4-nvme-ssd-512gb-lnm620x512g-rnnng/,31,2244,1.38%,7.13
https://www.itech.ph/product/skull-co-nsw-2-neo-grip-bundle-black-ns2ngset-bk/,31,2240,1.38%,8.08
https://www.itech.ph/product/razer-rogue-16-backpack-v3-travel-backpack-with-16-laptop-compartment-chromatic-edition/,31,2217,1.4%,38.88
https://www.itech.ph/product/asus-rog-140w-usb-c-gan-charger/,31,2207,1.4%,10.64
https://www.itech.ph/product/cooler-master-v750-sfx-gold-atx-fully-modular-power-supply/,31,1612,1.92%,9.22
https://www.itech.ph/product/jbl-charge-6-portable-waterproof-drop-proof-bluetooth-speaker/,30,21630,0.14%,8.64
https://www.itech.ph/product/ipad-2022-10th-gen-256gb-wifi-silver/,30,19800,0.15%,10.74
https://www.itech.ph/product/apple-earpods-with-lightning-usb-c/,30,17738,0.17%,12.62
https://www.itech.ph/product/asus-tuf-gaming-m3-gen-ii-wired-gaming-mouse/,30,10243,0.29%,8.99
https://www.itech.ph/product/gigabyte-b450m-k-amd-am4-ultra-durable-motherboard/,30,8368,0.36%,7.31
https://www.itech.ph/product/asus-tuf-gaming-b650m-e-am5-wifi-gaming-motherboard-micro-atx-form-factor/,30,6673,0.45%,9.48
https://www.itech.ph/product/macbook-air-w-m2-chip-midnight-13-8-core-cpu-10-core-gpu-8gb-ram-512gb-ssd/,30,6204,0.48%,9.82
https://www.itech.ph/product/ps5-the-last-of-us-part-1-remake-r3-standard-edition/,30,5380,0.56%,13.78
https://www.itech.ph/product/corsair-rme-series-rm850e-cybenetics-gold-low-noise-atx-fully-modular-power-supply-850w/,30,4695,0.64%,8.9
https://www.itech.ph/product/epson-664-ink-blackc13t664100/,30,4642,0.65%,11.99
https://www.itech.ph/product/darkflash-c6ms-aurora-spectrum-rgb-3-in-1-fan-white/,30,4604,0.65%,7.46
https://www.itech.ph/product/ps5-grand-theft-auto-v-r3/,30,4561,0.66%,9.94
https://www.itech.ph/product/asus-rt-ax57-dual-band-ax3000-wifi-6-802-11ax-router/,30,4433,0.68%,12.6
https://www.itech.ph/product/samsung-t7-shield-2tb-portable-external-ssd-blue/,30,3829,0.78%,14.95
https://www.itech.ph/product/zenbook-s-13-oled-2022-um5302ta-lv396ws-blue-13-3-oled-ryzen-7-6800u-16gb-lpddr5-amd-radeon-graphics-512gb-ssd/,30,3733,0.8%,17.4
https://www.itech.ph/product/asus-65w-usb-c-gan-compact-charger-ac65-05/,30,3570,0.84%,11.47
https://www.itech.ph/product/lenovo-l15-66e4uac1ww-15-6-mobile-monitor-60hz/,30,3395,0.88%,15.14
https://www.itech.ph/product/acer-aspire-7-a715-76g-5188-15-6-fhd-i5-12450h-8gb-ram-512gb-ssd-rtx-2050-ms-office-hs/,30,3090,0.97%,12.15
https://www.itech.ph/product/samsung-256gb-microsd-express-memory-card-for-nintendo-switch-2/,30,2599,1.15%,11.81
https://www.itech.ph/product/corsair-mp600-mini-1tb-gen4-pcie-x4-nvme-m-2-2230-ssd-steam-deck-compatible/,30,2488,1.21%,19.66
https://www.itech.ph/product/keychron-v6-max-qmk-via-hot-swappable-wireless-custom-rgb-mechanical-keyboard-v6m-d1-red-switch/,30,2186,1.37%,18.36
https://www.itech.ph/product/lenovo-ideapad-slim-3i-15iah8-83er00kgph-15-6fhd-ips-i5-12450h-16gb-ram-512gb-ssd-intel-uhd-ms-office-hs-2021/,30,2105,1.43%,8.95
https://www.itech.ph/product/gaming-budget-build-ryzen-5600-rx-6600-8gb-500gb-ssd/,30,1972,1.52%,5.32
https://www.itech.ph/product/logitech-g-pro-x-superlight-2-lightspeed-wireless-gaming-mouse-black/,29,27613,0.11%,9.47
https://www.itech.ph/product/logitech-g502-lightspeed-wireless-gaming-mouse/,29,20690,0.14%,10.06
https://www.itech.ph/product/hyperx-solocast-khmis1x-xx-bk-g/,29,10976,0.26%,10.29
https://www.itech.ph/product/redragon-fizz-k617-rgb-60-wired-gaming-keyboard-black-red-red/,29,10956,0.26%,10.29
https://www.itech.ph/product/asus-rog-phone-8-256gb-12gb-phantom-black/,29,7993,0.36%,10.56
https://www.itech.ph/product/nintendo-switch-g-taiko-notatsujin-asia/,29,5721,0.51%,11.4
https://www.itech.ph/product/hori-fighting-stick-alpha-silent-for-playstation-ps5-ps4-pc-spf-039a/,29,4505,0.64%,19.66
https://www.itech.ph/shop/computer-components/thermal-paste/,29,4192,0.69%,8.25
https://www.itech.ph/product/crucial-e100-pcie-gen4-nvme-2280-m-2-internal-ssd-1tb/,29,4125,0.7%,7.32
https://www.itech.ph/product/asus-rog-strix-xg27acs-usb-type-c-gaming-monitor-27-2560x1440-180hz-1ms-gtg-fast-ips-g-sync-compatible/,29,3783,0.77%,14.68
https://www.itech.ph/product/lexar-1tb-nq780-m-2-2280-pcie-gen-4x4-nvme-ssd-lnq780x001t-rnnng/,29,3620,0.8%,7.13
https://www.itech.ph/product/kingston-kc600-1tb-2-5-sata-ssd-skc600-1tb/,29,3451,0.84%,15.66
